id,start,end,method,host,path,url,statusCode,contentType,requestBytes,responseBytes
001,2026-07-31T03:32:54.9885721+09:00,2026-07-31T03:32:55.0426741+09:00,GET,sugangh.seowon.ac.kr,/nx/_resource_/_theme_/edu/workframe/combo_o.png,https://sugangh.seowon.ac.kr/nx/_resource_/_theme_/edu/workframe/combo_o.png,200,image/png,746,1229
002,2026-07-31T03:32:58.3396138+09:00,2026-07-31T03:32:58.3838076+09:00,POST,sugangh.seowon.ac.kr,/com/SsoCtr/findMyGLIOList.do,https://sugangh.seowon.ac.kr/com/SsoCtr/findMyGLIOList.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1008,272
003,2026-07-31T03:32:58.3868159+09:00,2026-07-31T03:32:58.4169581+09:00,GET,sugangh.seowon.ac.kr,/com/SsoCtr/findSysdate.do,https://sugangh.seowon.ac.kr/com/SsoCtr/findSysdate.do,200,text/xml;charset=UTF-8,860,453
004,2026-07-31T03:32:59.5270707+09:00,2026-07-31T03:32:59.6285794+09:00,POST,sugangh.seowon.ac.kr,/com/sapl/SaplapCtr/findSaplHopeAppcsChk.do,https://sugangh.seowon.ac.kr/com/sapl/SaplapCtr/findSaplHopeAppcsChk.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1362,219
005,2026-07-31T03:32:59.6305861+09:00,2026-07-31T03:32:59.7345856+09:00,POST,sugangh.seowon.ac.kr,/com/sapl/SaplapCtr/saveHopeAppcsDtls.do,https://sugangh.seowon.ac.kr/com/sapl/SaplapCtr/saveHopeAppcsDtls.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1350,219
006,2026-07-31T03:33:00.6239629+09:00,2026-07-31T03:33:00.7115635+09:00,POST,sugangh.seowon.ac.kr,/com/sapl/SaplapCtr/findEstblSubjtShpbsList.do,https://sugangh.seowon.ac.kr/com/sapl/SaplapCtr/findEstblSubjtShpbsList.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1365,929
007,2026-07-31T03:33:21.2287545+09:00,2026-07-31T03:33:21.3275623+09:00,POST,sugangh.seowon.ac.kr,/com/sapl/SaplapCtr/findEstblSubjtGnrlList.do,https://sugangh.seowon.ac.kr/com/sapl/SaplapCtr/findEstblSubjtGnrlList.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1423,238
008,2026-07-31T03:33:21.2307595+09:00,2026-07-31T03:33:21.3433344+09:00,POST,sugangh.seowon.ac.kr,/com/sapl/SaplapCtr/findEstblSubjtShpbsList.do,https://sugangh.seowon.ac.kr/com/sapl/SaplapCtr/findEstblSubjtShpbsList.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1424,930
009,2026-07-31T03:33:23.4296153+09:00,2026-07-31T03:33:23.4946185+09:00,POST,sugangh.seowon.ac.kr,/com/sapl/SaplapCtr/findEstblSubjtGnrlList.do,https://sugangh.seowon.ac.kr/com/sapl/SaplapCtr/findEstblSubjtGnrlList.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1412,237
010,2026-07-31T03:33:23.4326213+09:00,2026-07-31T03:33:23.5156962+09:00,POST,sugangh.seowon.ac.kr,/com/sapl/SaplapCtr/findEstblSubjtShpbsList.do,https://sugangh.seowon.ac.kr/com/sapl/SaplapCtr/findEstblSubjtShpbsList.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1413,929
011,2026-07-31T03:33:29.6130502+09:00,2026-07-31T03:33:31.4067387+09:00,POST,sugangh.seowon.ac.kr,/com/sapl/SaplapCtr/findEstblSubjtGnrlList.do,https://sugangh.seowon.ac.kr/com/sapl/SaplapCtr/findEstblSubjtGnrlList.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1414,238
012,2026-07-31T03:33:29.6171577+09:00,2026-07-31T03:33:31.4067387+09:00,POST,sugangh.seowon.ac.kr,/com/sapl/SaplapCtr/findEstblSubjtShpbsList.do,https://sugangh.seowon.ac.kr/com/sapl/SaplapCtr/findEstblSubjtShpbsList.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1415,930
013,2026-07-31T03:33:41.0597034+09:00,2026-07-31T03:33:41.1709612+09:00,POST,sugangh.seowon.ac.kr,/com/sapl/SaplapCtr/findEstblSubjtGnrlList.do,https://sugangh.seowon.ac.kr/com/sapl/SaplapCtr/findEstblSubjtGnrlList.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1422,2027
014,2026-07-31T03:33:41.0626791+09:00,2026-07-31T03:33:41.1920132+09:00,POST,sugangh.seowon.ac.kr,/com/sapl/SaplapCtr/findEstblSubjtShpbsList.do,https://sugangh.seowon.ac.kr/com/sapl/SaplapCtr/findEstblSubjtShpbsList.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1423,930
015,2026-07-31T03:33:43.8192574+09:00,2026-07-31T03:33:43.855352+09:00,POST,sugangh.seowon.ac.kr,/com/SsoCtr/findMyGLIOList.do,https://sugangh.seowon.ac.kr/com/SsoCtr/findMyGLIOList.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1008,272
016,2026-07-31T03:33:43.8583601+09:00,2026-07-31T03:33:43.8814203+09:00,GET,sugangh.seowon.ac.kr,/com/SsoCtr/findSysdate.do,https://sugangh.seowon.ac.kr/com/SsoCtr/findSysdate.do,200,text/xml;charset=UTF-8,860,453
017,2026-07-31T03:33:45.3445611+09:00,2026-07-31T03:33:45.4502072+09:00,POST,sugangh.seowon.ac.kr,/com/sapl/SaplapCtr/findSaplHopeAppcsChk.do,https://sugangh.seowon.ac.kr/com/sapl/SaplapCtr/findSaplHopeAppcsChk.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1359,219
018,2026-07-31T03:33:45.4522121+09:00,2026-07-31T03:33:45.5554773+09:00,POST,sugangh.seowon.ac.kr,/com/sapl/SaplapCtr/saveHopeAppcsDtls.do,https://sugangh.seowon.ac.kr/com/sapl/SaplapCtr/saveHopeAppcsDtls.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1350,219
019,2026-07-31T03:33:46.6741459+09:00,2026-07-31T03:33:46.8034842+09:00,POST,sugangh.seowon.ac.kr,/com/sapl/SaplapCtr/findEstblSubjtShpbsList.do,https://sugangh.seowon.ac.kr/com/sapl/SaplapCtr/findEstblSubjtShpbsList.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1362,1100
020,2026-07-31T03:33:54.2944214+09:00,2026-07-31T03:33:54.4108551+09:00,POST,sugangh.seowon.ac.kr,/com/sapl/SaplapCtr/findEstblSubjtGnrlList.do,https://sugangh.seowon.ac.kr/com/sapl/SaplapCtr/findEstblSubjtGnrlList.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1425,2063
021,2026-07-31T03:33:54.2974385+09:00,2026-07-31T03:33:54.4671857+09:00,POST,sugangh.seowon.ac.kr,/com/sapl/SaplapCtr/findEstblSubjtShpbsList.do,https://sugangh.seowon.ac.kr/com/sapl/SaplapCtr/findEstblSubjtShpbsList.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1426,1101
022,2026-07-31T03:33:56.7973264+09:00,2026-07-31T03:33:56.8326118+09:00,POST,sugangh.seowon.ac.kr,/com/SsoCtr/findMyGLIOList.do,https://sugangh.seowon.ac.kr/com/SsoCtr/findMyGLIOList.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1008,272
023,2026-07-31T03:33:56.8346224+09:00,2026-07-31T03:33:56.8566748+09:00,GET,sugangh.seowon.ac.kr,/com/SsoCtr/findSysdate.do,https://sugangh.seowon.ac.kr/com/SsoCtr/findSysdate.do,200,text/xml;charset=UTF-8,860,453
